X,Y,LICENSE,APPLICANT,TRADE_NAME,CLASS,ADDRESS,ZIPCODE,WARD,ANC,SMD,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING,CARRYOUT_DELIVERY,MAR_ID,XCOORD,YCOORD,LONGITUDE,LATITUDE,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,OBJECTID
-77.0205068676234,38.8774046735795,ABRA-001729,"Washington Drama Society, Inc.",Arena Stage,C,1101 6TH STREET SW,20024,Ward 6,ANC 6D,SMD 6D01,Active,Multipurpose,,,,,,,,,,,,,,,,,293193,398220.79,134396.38,-77.02050458,38.87739689,ABRALicenseePt_60,{894223B4-747B-4668-9D81-433AAD7915BD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4860
-77.0798171770645,38.928436052572,ABRA-001750,"Spring Valley Enterprises, Inc.",Decarlos Restaurant,C,4000 CATHEDRAL AVENUE NW,20016,Ward 3,ANC 3B,SMD 3B04,Active,Restaurant,,,,,,,,,,,,,142,,,,223991,393079.31,140064.1,-77.07981487,38.9284286,ABRALicenseePt_61,{1A922EA6-86CC-4933-992F-DD1143FA09DA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4861
-77.0027697911458,38.8893957033151,ABRA-001792,Trustees of Amherst College,Folger Shakespeare Library,C,201 EAST CAPITOL STREET SE,20003,Ward 6,ANC 6B,SMD 6B01,Active,Multipurpose,,,,,,,,,,,,,,,,,278034,399759.9,135727.28,-77.00276751,38.88938792,ABRALicenseePt_62,{4F9BE36F-4C04-4CE6-96ED-83F562B22BD4},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4862
-77.0613161779739,38.9049982578035,ABRA-001926,"Gabriel, Inc.",Potomac Wines And Spirits,A,3100 M STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Retail - Liquor Store,,,,,,CHECKED,,,,CHECKED,,,,,,,273837,394681.77,137461.07,-77.06131388,38.90499081,ABRALicenseePt_63,{8225FCDF-00FE-4F6B-92B2-8920747C25CD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4863
-77.023601698348,38.9294053575293,ABRA-002109,Sook C. Kim,Kusa Market,B,3108 GEORGIA AVENUE NW,20010,Ward 1,ANC 1A,SMD 1A10,Active,Retail - Grocery,,,,,,,,,,,,,,,,,232889,397953.74,140168.94,-77.02359941,38.92939756,ABRALicenseePt_64,{7D3F2E81-DD4B-4004-8892-4E518CBC7922},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4864
-77.062456332316,38.9043981478298,ABRA-003618,"Georgetown Restaurant, Corp.",Filomena,C,1063 WISCONSIN AVENUE NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Restaurant,,,,,,,,,,,,,199,,,CHECKED,273828,394582.83,137394.52,-77.06245403,38.9043907,ABRALicenseePt_65,{41BBAE57-D484-4508-BB78-BD152994ECC2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4865
-77.0636854985184,38.9451495992152,ABRA-003730,"Woodley Wine & Liquor, Inc.",Calvert Woodley Wine & Liquor,A,4339 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3F,SMD 3F02,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,220627,394479.37,141918.35,-77.06368319,38.9451418,ABRALicenseePt_66,{7B56B163-93DB-4543-8CDC-CF9B44E8EA1E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4866
-77.0373859892878,38.915756672383,ABRA-003815,Freedom Market Inc,Freedom Market,B,1901 NEW HAMPSHIRE AVENUE NW,20009,Ward 2,ANC 2B,SMD 2B09,Active,Retail - Grocery,,,,,,,,,,,,,,,,,241927,396757.91,138654.22,-77.03738369,38.91574888,ABRALicenseePt_67,{E43035D2-E30D-4636-A056-444597CA26F2},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4867
-77.037298117038,38.929410526897,ABRA-005864,Murray C Warren Inc,Raven Grill,C,3125 MOUNT PLEASANT STREET NW,20010,Ward 1,ANC 1D,SMD 1D04,About to Expire,Tavern,,,,,,,,,,,,,75,,,,236407,396766.15,140169.91,-77.03729582,38.92940307,ABRALicenseePt_68,{A4FF6A7C-C650-407E-A7AC-71C69A81AB72},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4868
-77.0704145737492,38.9063336614528,ABRA-005950,Prester John's Corporation,Wisemillers Grocery & Deli,B,1236 36TH STREET NW,20007,Ward 2,ANC 2E,SMD 2E08,Active,Retail - Grocery,,,,,,,,,,,,,,,,,272230,393892.71,137609.88,-77.07041227,38.90632621,ABRALicenseePt_69,{1DAD87EB-0336-4B01-A7DA-580EA0A2F215},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4869
-77.0333311209907,38.8980637891662,ABRA-006044,"The Walrus Company, LLC",Old Ebbitt Grill,C,675 15TH STREET NW,20005,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,,,,,,CHECKED,,,,504,,,CHECKED,302331,397108.85,136690.03,-77.03332883,38.89805634,ABRALicenseePt_70,{CD5E57B4-96DF-4EC2-9364-F38DA32286BA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4870
-77.0399987410908,38.8939658618915,ABRA-006447,"JJB & DHW, Inc.",Best Vending,C,1776 D STREET NW,20006,Ward 2,ANC 2A,SMD 2A01,Active,Multipurpose,,,,,,,,,,,,,,,,,279384,396530.26,136235.36,-77.03999645,38.89395841,ABRALicenseePt_71,{7A750B79-3F68-4683-B27B-E2CF119C00B3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4871
-77.043541991458,38.9221269432556,ABRA-007053,The Billiken Corp,Perry's Restaurant,C,1811 COLUMBIA ROAD NW,20009,Ward 1,ANC 1C,SMD 1C03,Active,Restaurant,,CHECKED,,,CHECKED,,,,,,,,173,,,CHECKED,235375,396224.37,139361.61,-77.04353969,38.92211949,ABRALicenseePt_72,{BAB9CA3F-737E-4E2B-9B0C-6C22738F5842},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4872
-77.0451712863789,38.9117040430411,ABRA-007428,Skenco Inc.,Zorba's Cafe,D,1612 20TH STREET NW,20009,Ward 2,ANC 2B,SMD 2B02,Active,Restaurant,,,,CHECKED,,,,,,,,,100,,,CHECKED,242628,396082.51,138204.65,-77.04516899,38.91169659,ABRALicenseePt_73,{A0FE17F7-D4D3-4199-9E0D-3681062D724E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4873
-77.0757408098547,38.9644960489476,ABRA-007792,"Bread & Chocolate, Inc.",Bread & Chocolate,C,5542 CONNECTICUT AVENUE NW,20015,Ward 3,ANC 3G,SMD 3G06,Active,Restaurant,,,,CHECKED,,,,,,,,,75,,,CHECKED,285244,393436.09,144066.78,-77.0757385,38.96448858,ABRALicenseePt_74,{424127AF-5610-420D-A862-73E5DA3BF308},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4874
-77.0207858085345,38.9001147462814,ABRA-007880,Cheng Restaurant Corporation,Tony Chengs Mongolian Barbeque,C,619 H STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,,,,,,,,,100,,,,238704,398197.16,136917.38,-77.02078352,38.90010729,ABRALicenseePt_75,{BBD52FB8-9362-4FC0-A9DD-16D1144BADEA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4875
-77.0382215878257,38.9116047289521,ABRA-007930,"Steaks Unlimited, Inc.",Annie's Paramount Steak House,C,1609 17TH STREET NW,20009,Ward 2,ANC 2B,SMD 2B04,Active,Restaurant,,,,CHECKED,,,,,,,,,145,,,CHECKED,243116,396685.25,138193.35,-77.03821929,38.91159727,ABRALicenseePt_76,{395EFB0D-549E-4FD2-9599-6637A5763044},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4876
-77.060840739685,38.9046137595444,ABRA-008004,Melben Inc.,Flavio,C,1069 31ST STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Restaurant,,CHECKED,,CHECKED,,,,CHECKED,CHECKED,,,,450,,,,307837,394722.98,137418.36,-77.06083844,38.90460631,ABRALicenseePt_77,{13A7FBA9-6E34-4256-B11C-F2EAF5D9084C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4877
-77.0082964763278,38.951549019184,ABRA-008809,Clinton Price,Price's Grocery,B,5018 ROCK CREEK CHURCH ROAD NE,20011,Ward 5,ANC 5A,SMD 5A07,Active,Retail - Grocery,,,,,,,,,,,,,,,,,302310,399281.05,142626.85,-77.00829419,38.95154122,ABRALicenseePt_78,{6A4BB565-DC97-4C89-92F9-070BFC2D4032},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4878
-76.9947196309647,38.8824891601705,ABRA-008946,Trattoria Alberto Inc.,Trattoria Alberto,C,504 8TH STREET SE,20003,Ward 6,ANC 6B,SMD 6B04,Active,Restaurant,,,,CHECKED,,,,,,,,,87,,,CHECKED,150908,400458.35,134960.61,-76.99471735,38.88248171,ABRALicenseePt_79,{D8BD4E40-05E7-4848-8109-200E6960DEAD},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4879
-77.0382578499423,38.9123570937705,ABRA-008949,"H L S, Inc.",Dupont Italian Kitchen,C,1637 17TH STREET NW,20009,Ward 2,ANC 2B,SMD 2B04,Active,Restaurant,,CHECKED,,CHECKED,CHECKED,,,,,,,,119,,,CHECKED,241985,396682.14,138276.87,-77.03825555,38.91234964,ABRALicenseePt_80,{6F4CD566-7802-49CE-80F2-6B32C2BB51D5},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4880
-77.070444131031,38.9060264587991,ABRA-009239,"The City Limit, LLC",1789/Tombs/F Scotts/Fitzgerald's,C,1224 36TH STREET NW,20007,Ward 2,ANC 2E,SMD 2E08,Active,Restaurant,,CHECKED,,,,,,,CHECKED,,,,487,,,CHECKED,317349,393890.12,137575.78,-77.07044183,38.90601867,ABRALicenseePt_81,{BCD9ADF6-3679-4B42-ABF2-F46A6BE0E446},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4881
-77.0382001164712,38.9104809451728,ABRA-009267,TCR Inc,Jr's Bar and Grill,C,1519 17TH STREET NW,20036,Ward 2,ANC 2B,SMD 2B05,About to Expire,Tavern,,CHECKED,,,,,,CHECKED,,,,,74,,,CHECKED,225669,396687.06,138068.6,-77.03819782,38.91047349,ABRALicenseePt_82,{B3E14CE2-4595-4758-9FF2-6759B8B3D80C},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4882
-77.0257104892484,38.9031547175892,ABRA-009269,Tudor Limited Partnership,Henley Park Hotel,C,926 MASSACHUSETTS AVENUE NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Hotel,,CHECKED,,,,,,,,,,,,,,,242922,397770.07,137254.95,-77.0257082,38.90314726,ABRALicenseePt_83,{E7F1A6B8-1DBC-4646-B03F-C6A25494C77B},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4883
-77.0382705216677,38.909972130838,ABRA-009655,New Japan Inc.,Sushi Taro,C,1503 17TH STREET NW,20036,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,,,,,,,,,,,,72,,,CHECKED,295000,396680.93,138012.12,-77.03826823,38.90996468,ABRALicenseePt_84,{93B68DB1-FCF8-4E94-AFCE-1561DFEB317D},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4884
-77.0323470834501,38.8965000334316,ABRA-009713,Willard Associates,The Willard Inter-Continental Hotel,C,1401 PENNSYLVANIA AVENUE NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Hotel,,CHECKED,,,CHECKED,,,,,,,,453,,,CHECKED,279129,397194.15,136516.41,-77.03234479,38.89649258,ABRALicenseePt_85,{3FA24D97-4E28-4512-B9BF-B88FD21912FE},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4885
-77.0328146823343,38.8968336629779,ABRA-009870,Pershing Associates A DC Limited Partnership,The Occidental,C,1475 PENNSYLVANIA AVENUE NW,20004,Ward 2,ANC 2C,SMD 2C01,About to Expire,Tavern,,CHECKED,,CHECKED,,,,,,,,,335,,,CHECKED,302197,397153.6,136553.46,-77.03281239,38.89682621,ABRALicenseePt_86,{DAA08534-FB04-4388-8525-1DF017074C1F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4886
-77.0419868853883,38.8975667097151,ABRA-010135,"Diplomatic & Consular Officers Retired, Inc.",Diplomatic & Consular Officers Retired,C,1801 F STREET NW,20006,Ward 2,ANC 2A,SMD 2A08,Active,Club,,,,,CHECKED,,,,,,,,200,,,,279397,396357.97,136635.16,-77.04198459,38.89755926,ABRALicenseePt_87,{CC3AB12C-C588-4214-A29E-C02F760766BC},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4887
-77.0462706249364,38.9098414980794,ABRA-010664,"Obelisk, Inc.",Obelisk,C,2029 P STREET NW,20036,Ward 2,ANC 2B,SMD 2B02,Active,Restaurant,,,,,,,,,,,,,37,,,,279518,395987.06,137997.94,-77.04626833,38.90983404,ABRALicenseePt_88,{5BFB50CD-666C-4DFC-9CCA-1326166FB694},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4888
-77.0597569855314,38.9018215480667,ABRA-010762,Dancing Crab of Washington Harbour Ltd Partnership,Tony & Joe's Seafood Place,C,3000 K STREET NW,20007,Ward 2,ANC 2E,SMD 2E05,Active,Restaurant,,CHECKED,,,CHECKED,,,CHECKED,,,,,483,,CHECKED,CHECKED,273872,394816.78,137108.34,-77.05975468,38.9018141,ABRALicenseePt_89,{BC2F5299-872D-45B1-B68C-3AF97F1D9BDF},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4889
-77.0293563321086,38.8970044810854,ABRA-010793,"City Club of Washington, Inc.",City Club of Washington,C,555 13TH STREET NW,20004,Ward 2,ANC 2C,SMD 2C01,Active,Club,,,,,,,,,,,,,262,,,CHECKED,240935,397453.61,136572.32,-77.02935404,38.89699703,ABRALicenseePt_90,{E18A8C6D-DF69-42AC-936B-9D81A1114808},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4890
-77.0450991243027,38.9130061365617,ABRA-011228,R Street Restaurant Corporation,La Tomate,C,1701 CONNECTICUT AVENUE NW,20009,Ward 2,ANC 2B,SMD 2B01,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,105,,,CHECKED,243323,396088.84,138349.19,-77.04509683,38.91299868,ABRALicenseePt_91,{3E350BC9-82F1-48D5-9A08-BDD89B642F69},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4891
-77.0324148672531,38.944702400124,ABRA-011247,Lydia Assefa,Super Saver Grocery & Deli,B,4413 14TH STREET NW,20011,Ward 4,ANC 4C,SMD 4C05,Active,Retail - Grocery,,,,,,,,,,,,,,,,,277407,397190.17,141867.28,-77.03241257,38.9446946,ABRALicenseePt_92,{4E386B0C-65A9-4CCF-8A6D-DF350F358EAA},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4892
-77.0202037132882,38.899581643537,ABRA-011479,"Winners Chinatown, Inc.",Chinatown Express,C,746 6TH STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,CHECKED,,,,,,,,,94,,,CHECKED,238710,398247.64,136858.19,-77.02020142,38.89957419,ABRALicenseePt_93,{7F796639-1B1C-43CA-BBC7-838B3CF45284},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4893
-77.0207858085345,38.9001147462814,ABRA-011730,Jumbo Seafood Restaurant Inc.,Tony Cheng's Seafood Restaurant,C,619 H STREET NW,20001,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,,,,,,,,,,,,398,,,,238704,398197.16,136917.38,-77.02078352,38.90010729,ABRALicenseePt_94,{19183B29-14C4-455A-89D6-304C61B5B8D6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4894
-77.0753063176416,38.9120215448082,ABRA-012331,President & Director of Georgetown College,Leavey Center,C,3800 RESERVOIR ROAD NW,20007,Ward 2,ANC 2E,SMD 2E01,Active,Restaurant,,,,,,,,,,,,,290,,,,291547,393468.94,138241.62,-77.07530401,38.91201376,ABRALicenseePt_95,{896DA300-BA44-4378-9447-E83D7B86C1B3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4895
-77.0379797880297,38.9009689181916,ABRA-012438,Bombay Club Inc.,The Bombay Club,C,815 CONNECTICUT AVENUE NW,20006,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,122,,,CHECKED,218768,396705.73,137012.68,-77.03797749,38.90096147,ABRALicenseePt_96,{E2A5D489-9C09-43FA-BAF4-D5D6578BC814},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4896
-77.0439051629816,38.906639943244,ABRA-012545,I Ricchi Inc.,I Ricchi,C,1220 19TH STREET NW,20036,Ward 2,ANC 2B,SMD 2B06,Active,Restaurant,,,,CHECKED,,,,,,,,,148,,,CHECKED,278954,396192.05,137642.44,-77.04390287,38.90663216,ABRALicenseePt_97,{218C9AF9-FBA2-44E4-BCCA-204C2529CDB3},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4897
-77.0380477163177,38.9098794176556,ABRA-012993,"Rosewood Regency Co., Inc.",Bua Restaurant & Bar,C,1635 P STREET NW,20036,Ward 2,ANC 2B,SMD 2B05,Active,Restaurant,,,,,CHECKED,,,,,,,,95,,,,225836,396700.25,138001.82,-77.03804542,38.90987196,ABRALicenseePt_98,{A3BB4C26-E5DD-4996-AEE1-AB258EF79195},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4898
-77.04136516382,38.9010982095467,ABRA-013218,La Taberna Del Alabardero Inc,Taberna Del Alabardero,C,1776 I STREET NW,20006,Ward 2,ANC 2B,SMD 2B06,Active,Restaurant,,CHECKED,,CHECKED,,,,,,,,,162,,,CHECKED,218481,396412.08,137027.16,-77.04136287,38.90109076,ABRALicenseePt_99,{D847395A-90B0-4157-B46D-59B7143716C8},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4899
-77.0061780779738,38.8976272417035,ABRA-013377,"Pizzeria Uno of Union Station, Inc.",Uno Chicago Grill,C,50 MASSACHUSETTS AVENUE NE,20002,Ward 6,ANC 6C,SMD 6C04,About to Expire,Tavern,,,,,,,,,,,,,101,,,CHECKED,293243,399464.27,136641.06,-77.00617579,38.89761945,ABRALicenseePt_100,{A2B6CAFE-00C3-42E7-9E4C-C29C26CE10F9},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4900
-77.0589470106544,38.9357412994879,ABRA-013738,"Los Amigos of DC, Inc.",Laredo DC Restaurant,C,3500 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C05,Active,Restaurant,,,,,CHECKED,,,,,,,,99,,,CHECKED,277550,394889.47,140873.67,-77.05894471,38.93573384,ABRALicenseePt_101,{92D7412A-1424-449B-A7DB-99177CEEE06E},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4901
-77.053820526976,38.922631541571,ABRA-013816,Omni Hotel Management Corp,The Shoreham Hotel,C,2500 CALVERT STREET NW,20008,Ward 3,ANC 3C,SMD 3C08,Active,Hotel,,CHECKED,,,CHECKED,,,,CHECKED,,,,880,,,,277165,395333.08,139418.1,-77.05381823,38.92262375,ABRALicenseePt_102,{BA5634D7-9494-446C-BB10-5253F0872A24},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4902
-76.9998066860993,38.8435596715813,ABRA-013885,Vincent H. Covert,M L K Deli,B,3113 MARTIN LUTHER KING JR AVENUE SE,20032,Ward 8,ANC 8C,SMD 8C03,Active,Retail - Grocery,,,,,,,,,,,,,,,,,40211,400016.98,130639.14,-76.99980441,38.84355223,ABRALicenseePt_103,{98BDFEE0-6961-457B-BAB9-6EF5FC783002},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4903
-77.075082452624,38.9634360218281,ABRA-013995,Parthenon Inc.,Parthenon Restaurant & Chevy Chase Lounge,C,5510 CONNECTICUT AVENUE NW,20015,Ward 3,ANC 3G,SMD 3G06,Active,Restaurant,,,,CHECKED,,,,,,,,,166,,,CHECKED,299969,393493.05,143949.06,-77.07508014,38.96342856,ABRALicenseePt_104,{02A45223-EFA8-4FB7-A47D-76095A15348F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4904
-77.0255042589916,38.8964351560975,ABRA-014130,"Hard Rock Cafe International (STP), Inc.",Hard Rock Cafe,C,999 E STREET NW,20463,Ward 2,ANC 2C,SMD 2C01,Active,Restaurant,,CHECKED,,CHECKED,,,,CHECKED,CHECKED,,,,351,,,CHECKED,239820,397787.75,136509.02,-77.02550197,38.89642737,ABRALicenseePt_105,{36C7A0AB-5024-4A34-82C1-2CEAC4CDE9D6},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4905
-77.0460086386646,38.9094382979016,ABRA-014153,Oasis Inc.,Oasis,B,2024 P STREET NW,20036,Ward 2,ANC 2B,SMD 2B02,Active,Retail - Grocery,,,,,,,,,,,,,,,,,242646,396009.76,137953.17,-77.04600634,38.90943084,ABRALicenseePt_106,{5AEFF0D9-ACF9-45A8-9E78-16D1F87564B9},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4906
-77.0727123515531,38.9337061372487,ABRA-014225,"LPM, Inc.",Cactus Cantina,C,3300 WISCONSIN AVENUE NW,20016,Ward 3,ANC 3C,SMD 3C07,Active,Restaurant,,,,CHECKED,,,,,,,,,334,,,CHECKED,221506,393695.83,140648.61,-77.07271004,38.93369868,ABRALicenseePt_107,{5D19915A-5EED-4DF7-A52E-B76ACFBCE478},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4907
-77.0517785176725,38.9247673466178,ABRA-014389,Three D Corporation,Lebanese Taverna,C,2641 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C01,Active,Restaurant,,,,CHECKED,,,,,,,,,125,,,CHECKED,284448,395510.29,139655.09,-77.05177622,38.92475989,ABRALicenseePt_108,{077A744A-2219-4C3A-B599-232BDA4BA455},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4908
-77.0316572215319,38.9174306720284,ABRA-014405,"Best Way Liquors, Inc.",Bestway Liquors,A,2011 14TH STREET NW,20009,Ward 1,ANC 1B,SMD 1B12,Active,Retail - Liquor Store,,,,,,,,,,,,,,,,,240338,397254.8,138839.86,-77.03165493,38.91742288,ABRALicenseePt_109,{55B552A3-C68A-413C-8770-7763CC08F857},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4909
-77.0485991784375,38.909838030353,ABRA-014419,"The Fireplace Restaurant, Inc.",The Fireplace,C,2161 P STREET NW,20037,Ward 2,ANC 2B,SMD 2B02,About to Expire,Tavern,,CHECKED,,,,,,CHECKED,,,,,150,,,,225946,395785.1,137997.66,-77.04859688,38.90983058,ABRALicenseePt_110,{ADC5CD91-1247-46DC-AD22-973F2DB19DE7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4910
-77.0851186897574,38.9336539800748,ABRA-014553,"Ace Beverages of Washington DC, Inc.",Ace Beverage,A,3301 NEW MEXICO AVENUE NW,20016,Ward 3,ANC 3D,SMD 3D08,Active,Retail - Liquor Store,,,,,,CHECKED,,,,,,,,,,,223997,392620.16,140643.75,-77.08511638,38.93364619,ABRALicenseePt_111,{E14B2011-E40E-4B4B-8861-C060AF9781C7},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4911
-77.0848681430386,38.9604637196675,ABRA-014760,The Cheesecake Factory Restaurants Inc.,The Cheesecake Factory,C,5345 WISCONSIN AVENUE NW,20015,Ward 3,ANC 3E,SMD 3E04,Active,Restaurant,,,,CHECKED,,,,,,,,,463,,,CHECKED,302123,392644.65,143619.85,-77.08486583,38.96045592,ABRALicenseePt_112,{5981FBE8-3458-49BA-9F26-3ACB566A91DB},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4912
-77.0571666268945,38.934016192782,ABRA-014926,Vace Inc,Vace Italian Deli,B,3315 CONNECTICUT AVENUE NW,20008,Ward 3,ANC 3C,SMD 3C04,Active,Retail - Grocery,,,,,,,,,,,,,,,,,219236,395043.71,140682.07,-77.05716432,38.93400873,ABRALicenseePt_113,{F7F57ACF-5DA1-48FF-BA31-92A29F49C625},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4913
-77.0460802384537,38.9094386300179,ABRA-014963,TRC Inc.,Sakana Japanese Restaurant,C,2026 P STREET NW,20036,Ward 2,ANC 2B,SMD 2B02,Active,Restaurant,,,,,CHECKED,,,,,,,,50,,,,242674,396003.55,137953.21,-77.04607794,38.90943118,ABRALicenseePt_114,{EAF113C8-DE9F-44D0-B3E3-443DA0866007},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4914
-77.0469145522287,38.899307412551,ABRA-015112,"JJB & DHW, Inc.",Best Vending II,C,730 21ST STREET NW,20052,Ward 2,ANC 2A,SMD 2A08,About to Expire,Multipurpose,,,,,,,,,,,,,,,,,295099,395930.61,136828.6,-77.04691225,38.89929996,ABRALicenseePt_115,{F09AC2FF-4EA5-40FF-AFB5-4767EE71FC23},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4915
-77.0554969028942,38.8996515535555,ABRA-015251,"1720 H Street, Corp.",1720 Club,C,2600 VIRGINIA AVENUE NW,20037,Ward 2,ANC 2A,SMD 2A04,About to Expire,Nightclub,,,,,,,,,,,,,99,,,,279603,395186.16,136867.22,-77.0554946,38.8996441,ABRALicenseePt_116,{2BCFD747-70FB-4283-9939-342358EB6DDC},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4916
-76.9724010743742,38.921009269914,ABRA-015698,Eritrean Cultural & Civic Center,Eritrean Cultural Center,C,2154 24TH PLACE NE,20018,Ward 5,ANC 5C,SMD 5C02,Active,Multipurpose,,,,,,,,,,,,,960,,,,286689,402393.53,139237,-76.9723988,38.92100181,ABRALicenseePt_117,{B0310D56-5789-41B2-A54E-861D1AD7812F},JLAY,2022/08/31 18:04:53+00,JLAY,2022/08/31 18:04:53+00,4917
