Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"110010013031","Block Group 1, Census Tract 13.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000283",,,,,"11","001",,,"001303","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013031","Block Group 1",,,,975,0,0,0,0,53,182,20,51,248,156,129,136,0,0,0,0,5.44,18.67,2.05,5.23,25.44,16,13.23,13.95
"110010013032","Block Group 2, Census Tract 13.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000284",,,,,"11","001",,,"001303","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013032","Block Group 2",,,,1140,69,0,0,0,54,787,125,30,28,47,0,0,6.05,0,0,0,4.74,69.04,10.96,2.63,2.46,4.12,0,0
"110010013033","Block Group 3, Census Tract 13.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000285",,,,,"11","001",,,"001303","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013033","Block Group 3",,,,730,0,0,0,0,33,290,131,0,30,120,126,0,0,0,0,0,4.52,39.73,17.95,0,4.11,16.44,17.26,0
"110010013034","Block Group 4, Census Tract 13.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000286",,,,,"11","001",,,"001303","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013034","Block Group 4",,,,661,0,0,0,0,183,137,217,30,23,0,0,71,0,0,0,0,27.69,20.73,32.83,4.54,3.48,0,0,10.74
"110010013041","Block Group 1, Census Tract 13.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000287",,,,,"11","001",,,"001304","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013041","Block Group 1",,,,1341,0,148,0,0,62,285,299,334,45,80,69,19,0,11.04,0,0,4.62,21.25,22.3,24.91,3.36,5.97,5.15,1.42
"110010013042","Block Group 2, Census Tract 13.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000288",,,,,"11","001",,,"001304","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013042","Block Group 2",,,,1073,0,0,0,0,0,673,85,165,125,0,0,25,0,0,0,0,0,62.72,7.92,15.38,11.65,0,0,2.33
"110010013043","Block Group 3, Census Tract 13.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000289",,,,,"11","001",,,"001304","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013043","Block Group 3",,,,925,0,0,0,0,0,73,594,9,57,135,10,47,0,0,0,0,0,7.89,64.22,0.97,6.16,14.59,1.08,5.08
"110010013044","Block Group 4, Census Tract 13.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000290",,,,,"11","001",,,"001304","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010013044","Block Group 4",,,,1138,0,0,0,0,20,826,75,19,17,61,100,20,0,0,0,0,1.76,72.58,6.59,1.67,1.49,5.36,8.79,1.76
"110010014011","Block Group 1, Census Tract 14.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000291",,,,,"11","001",,,"001401","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010014011","Block Group 1",,,,2147,130,150,141,73,47,365,373,400,124,184,120,40,6.05,6.99,6.57,3.4,2.19,17,17.37,18.63,5.78,8.57,5.59,1.86
"110010014012","Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000292",,,,,"11","001",,,"001401","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010014012","Block Group 2",,,,1327,263,97,48,51,3,51,329,119,138,145,83,0,19.82,7.31,3.62,3.84,0.23,3.84,24.79,8.97,10.4,10.93,6.25,0
"110010014021","Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000293",,,,,"11","001",,,"001402","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010014021","Block Group 1",,,,879,87,91,81,0,3,42,152,130,109,115,44,25,9.9,10.35,9.22,0,0.34,4.78,17.29,14.79,12.4,13.08,5.01,2.84
"110010014022","Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000294",,,,,"11","001",,,"001402","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010014022","Block Group 2",,,,1002,45,60,125,40,10,41,116,145,42,158,90,130,4.49,5.99,12.48,3.99,1,4.09,11.58,14.47,4.19,15.77,8.98,12.97
"110010014023","Block Group 3, Census Tract 14.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000295",,,,,"11","001",,,"001402","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010014023","Block Group 3",,,,1650,165,165,41,0,67,189,326,218,141,92,153,93,10,10,2.48,0,4.06,11.45,19.76,13.21,8.55,5.58,9.27,5.64
"110010015001","Block Group 1, Census Tract 15, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000296",,,,,"11","001",,,"001500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010015001","Block Group 1",,,,1863,92,119,319,79,114,9,193,582,53,147,57,99,4.94,6.39,17.12,4.24,6.12,0.48,10.36,31.24,2.84,7.89,3.06,5.31
"110010015002","Block Group 2, Census Tract 15, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000297",,,,,"11","001",,,"001500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010015002","Block Group 2",,,,865,67,40,107,52,9,50,92,122,166,86,62,12,7.75,4.62,12.37,6.01,1.04,5.78,10.64,14.1,19.19,9.94,7.17,1.39
"110010015003","Block Group 3, Census Tract 15, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000298",,,,,"11","001",,,"001500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010015003","Block Group 3",,,,566,0,13,47,19,2,1,93,15,114,135,60,67,0,2.3,8.3,3.36,0.35,0.18,16.43,2.65,20.14,23.85,10.6,11.84
"110010015004","Block Group 4, Census Tract 15, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000299",,,,,"11","001",,,"001500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010015004","Block Group 4",,,,1421,221,20,154,45,33,69,206,194,98,238,96,47,15.55,1.41,10.84,3.17,2.32,4.86,14.5,13.65,6.9,16.75,6.76,3.31
"110010015005","Block Group 5, Census Tract 15, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000300",,,,,"11","001",,,"001500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010015005","Block Group 5",,,,1174,50,119,52,34,17,0,143,67,216,385,39,52,4.26,10.14,4.43,2.9,1.45,0,12.18,5.71,18.4,32.79,3.32,4.43
"110010016001","Block Group 1, Census Tract 16, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000301",,,,,"11","001",,,"001600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010016001","Block Group 1",,,,1191,78,60,87,35,31,102,51,187,235,211,43,71,6.55,5.04,7.3,2.94,2.6,8.56,4.28,15.7,19.73,17.72,3.61,5.96
"110010016002","Block Group 2, Census Tract 16, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000302",,,,,"11","001",,,"001600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010016002","Block Group 2",,,,489,0,0,59,39,7,63,11,56,105,122,27,0,0,0,12.07,7.98,1.43,12.88,2.25,11.45,21.47,24.95,5.52,0
"110010016003","Block Group 3, Census Tract 16, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000303",,,,,"11","001",,,"001600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010016003","Block Group 3",,,,977,29,107,48,0,169,138,91,139,81,96,71,8,2.97,10.95,4.91,0,17.3,14.12,9.31,14.23,8.29,9.83,7.27,0.82
"110010016004","Block Group 4, Census Tract 16, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000304",,,,,"11","001",,,"001600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010016004","Block Group 4",,,,1743,55,154,52,116,73,135,190,248,236,228,219,37,3.16,8.84,2.98,6.66,4.19,7.75,10.9,14.23,13.54,13.08,12.56,2.12
"110010017021","Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000305",,,,,"11","001",,,"001702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010017021","Block Group 1",,,,1517,111,48,154,99,17,211,330,256,175,67,34,15,7.32,3.16,10.15,6.53,1.12,13.91,21.75,16.88,11.54,4.42,2.24,0.99
"110010017022","Block Group 2, Census Tract 17.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000306",,,,,"11","001",,,"001702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010017022","Block Group 2",,,,2093,76,69,59,0,220,500,374,219,225,174,86,91,3.63,3.3,2.82,0,10.51,23.89,17.87,10.46,10.75,8.31,4.11,4.35
"110010018031","Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000307",,,,,"11","001",,,"001803","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018031","Block Group 1",,,,1143,86,151,21,42,77,64,368,88,105,60,63,18,7.52,13.21,1.84,3.67,6.74,5.6,32.2,7.7,9.19,5.25,5.51,1.57
"110010018032","Block Group 2, Census Tract 18.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000308",,,,,"11","001",,,"001803","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018032","Block Group 2",,,,1603,76,147,132,104,39,192,208,126,367,96,81,35,4.74,9.17,8.23,6.49,2.43,11.98,12.98,7.86,22.89,5.99,5.05,2.18
"110010018033","Block Group 3, Census Tract 18.03, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000309",,,,,"11","001",,,"001803","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018033","Block Group 3",,,,1402,81,67,170,2,87,319,354,96,77,80,69,0,5.78,4.78,12.13,0.14,6.21,22.75,25.25,6.85,5.49,5.71,4.92,0
"110010018041","Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000310",,,,,"11","001",,,"001804","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018041","Block Group 1",,,,1137,86,76,92,0,24,165,44,138,241,173,59,39,7.56,6.68,8.09,0,2.11,14.51,3.87,12.14,21.2,15.22,5.19,3.43
"110010018042","Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000311",,,,,"11","001",,,"001804","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018042","Block Group 2",,,,2107,142,300,264,0,0,372,486,214,139,174,16,0,6.74,14.24,12.53,0,0,17.66,23.07,10.16,6.6,8.26,0.76,0
"110010018043","Block Group 3, Census Tract 18.04, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000312",,,,,"11","001",,,"001804","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010018043","Block Group 3",,,,2035,96,328,165,86,1,119,296,375,263,249,31,26,4.72,16.12,8.11,4.23,0.05,5.85,14.55,18.43,12.92,12.24,1.52,1.28
"110010019011","Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000313",,,,,"11","001",,,"001901","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019011","Block Group 1",,,,995,31,25,112,22,76,156,143,242,68,71,32,17,3.12,2.51,11.26,2.21,7.64,15.68,14.37,24.32,6.83,7.14,3.22,1.71
"110010019012","Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000314",,,,,"11","001",,,"001901","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019012","Block Group 2",,,,775,8,137,97,58,17,92,181,52,53,17,37,26,1.03,17.68,12.52,7.48,2.19,11.87,23.35,6.71,6.84,2.19,4.77,3.35
"110010019013","Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000315",,,,,"11","001",,,"001901","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019013","Block Group 3",,,,1113,65,22,0,27,96,236,276,107,176,53,29,26,5.84,1.98,0,2.43,8.63,21.2,24.8,9.61,15.81,4.76,2.61,2.34
"110010019014","Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000316",,,,,"11","001",,,"001901","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019014","Block Group 4",,,,1573,31,245,143,147,115,66,265,118,44,363,36,0,1.97,15.58,9.09,9.35,7.31,4.2,16.85,7.5,2.8,23.08,2.29,0
"110010019021","Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000317",,,,,"11","001",,,"001902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019021","Block Group 1",,,,1422,87,133,100,38,106,95,239,205,199,131,39,50,6.12,9.35,7.03,2.67,7.45,6.68,16.81,14.42,13.99,9.21,2.74,3.52
"110010019022","Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000318",,,,,"11","001",,,"001902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010019022","Block Group 2",,,,963,83,39,56,0,67,77,252,100,117,125,32,15,8.62,4.05,5.82,0,6.96,8,26.17,10.38,12.15,12.98,3.32,1.56
"110010020011","Block Group 1, Census Tract 20.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000319",,,,,"11","001",,,"002001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010020011","Block Group 1",,,,2702,310,395,141,140,136,404,462,184,374,120,32,4,11.47,14.62,5.22,5.18,5.03,14.95,17.1,6.81,13.84,4.44,1.18,0.15
"110010020012","Block Group 2, Census Tract 20.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000320",,,,,"11","001",,,"002001","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010020012","Block Group 2",,,,879,47,30,39,6,21,107,147,113,150,124,85,10,5.35,3.41,4.44,0.68,2.39,12.17,16.72,12.86,17.06,14.11,9.67,1.14
"110010020021","Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000321",,,,,"11","001",,,"002002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010020021","Block Group 1",,,,1390,73,143,87,17,87,107,333,269,107,149,0,18,5.25,10.29,6.26,1.22,6.26,7.7,23.96,19.35,7.7,10.72,0,1.29
"110010020022","Block Group 2, Census Tract 20.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000322",,,,,"11","001",,,"002002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010020022","Block Group 2",,,,1177,90,17,10,6,168,138,178,351,62,128,29,0,7.65,1.44,0.85,0.51,14.27,11.72,15.12,29.82,5.27,10.88,2.46,0
"110010020023","Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000323",,,,,"11","001",,,"002002","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010020023","Block Group 3",,,,1685,236,210,154,19,152,80,321,220,106,101,62,24,14.01,12.46,9.14,1.13,9.02,4.75,19.05,13.06,6.29,5.99,3.68,1.42
"110010021011","Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000324",,,,,"11","001",,,"002101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021011","Block Group 1",,,,1639,19,464,26,0,159,138,204,343,85,188,13,0,1.16,28.31,1.59,0,9.7,8.42,12.45,20.93,5.19,11.47,0.79,0
"110010021012","Block Group 2, Census Tract 21.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000325",,,,,"11","001",,,"002101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021012","Block Group 2",,,,900,100,85,68,0,115,121,218,70,76,21,26,0,11.11,9.44,7.56,0,12.78,13.44,24.22,7.78,8.44,2.33,2.89,0
"110010021013","Block Group 3, Census Tract 21.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000326",,,,,"11","001",,,"002101","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021013","Block Group 3",,,,1427,203,83,36,19,2,235,375,188,197,38,43,8,14.23,5.82,2.52,1.33,0.14,16.47,26.28,13.17,13.81,2.66,3.01,0.56
"110010021014","Block Group 4, Census Tract 21.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000327",,,,,"11","001",,,"002101","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021014","Block Group 4",,,,799,53,30,0,0,14,195,175,76,178,65,13,0,6.63,3.75,0,0,1.75,24.41,21.9,9.51,22.28,8.14,1.63,0
"110010021015","Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000328",,,,,"11","001",,,"002101","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021015","Block Group 5",,,,861,0,57,20,41,30,149,110,361,0,35,16,42,0,6.62,2.32,4.76,3.48,17.31,12.78,41.93,0,4.07,1.86,4.88
"110010021021","Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000329",,,,,"11","001",,,"002102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021021","Block Group 1",,,,869,37,23,52,31,74,161,144,99,95,81,55,17,4.26,2.65,5.98,3.57,8.52,18.53,16.57,11.39,10.93,9.32,6.33,1.96
"110010021022","Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000330",,,,,"11","001",,,"002102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021022","Block Group 2",,,,1073,23,56,46,34,0,229,201,64,159,158,75,28,2.14,5.22,4.29,3.17,0,21.34,18.73,5.96,14.82,14.73,6.99,2.61
"110010021023","Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000331",,,,,"11","001",,,"002102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021023","Block Group 3",,,,694,64,19,20,12,12,38,246,142,48,54,11,28,9.22,2.74,2.88,1.73,1.73,5.48,35.45,20.46,6.92,7.78,1.59,4.03
"110010021024","Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000332",,,,,"11","001",,,"002102","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021024","Block Group 4",,,,638,80,53,57,45,0,84,145,63,86,25,0,0,12.54,8.31,8.93,7.05,0,13.17,22.73,9.87,13.48,3.92,0,0
"110010021025","Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000333",,,,,"11","001",,,"002102","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021025","Block Group 5",,,,857,9,7,0,0,12,294,40,210,85,128,14,58,1.05,0.82,0,0,1.4,34.31,4.67,24.5,9.92,14.94,1.63,6.77
"110010021026","Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000334",,,,,"11","001",,,"002102","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010021026","Block Group 6",,,,728,144,17,8,5,122,111,73,11,173,38,15,11,19.78,2.34,1.1,0.69,16.76,15.25,10.03,1.51,23.76,5.22,2.06,1.51
"110010022011","Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000335",,,,,"11","001",,,"002201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022011","Block Group 1",,,,746,27,29,0,0,66,211,166,24,133,68,17,5,3.62,3.89,0,0,8.85,28.28,22.25,3.22,17.83,9.12,2.28,0.67
"110010022012","Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000336",,,,,"11","001",,,"002201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022012","Block Group 2",,,,1836,116,134,245,33,113,368,97,321,188,103,104,14,6.32,7.3,13.34,1.8,6.15,20.04,5.28,17.48,10.24,5.61,5.66,0.76
"110010022013","Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000337",,,,,"11","001",,,"002201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022013","Block Group 3",,,,596,7,36,12,46,68,18,169,79,77,43,41,0,1.17,6.04,2.01,7.72,11.41,3.02,28.36,13.26,12.92,7.21,6.88,0
"110010022021","Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000338",,,,,"11","001",,,"002202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022021","Block Group 1",,,,1900,372,187,0,56,431,309,229,61,122,94,39,0,19.58,9.84,0,2.95,22.68,16.26,12.05,3.21,6.42,4.95,2.05,0
"110010022022","Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000339",,,,,"11","001",,,"002202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022022","Block Group 2",,,,796,138,29,41,0,86,162,134,138,36,6,26,0,17.34,3.64,5.15,0,10.8,20.35,16.83,17.34,4.52,0.75,3.27,0
"110010022023","Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000340",,,,,"11","001",,,"002202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010022023","Block Group 3",,,,790,0,39,60,22,5,115,89,150,170,133,7,0,0,4.94,7.59,2.78,0.63,14.56,11.27,18.99,21.52,16.84,0.89,0
"110010023011","Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000341",,,,,"11","001",,,"002301","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010023011","Block Group 1",,,,1484,193,153,33,7,79,169,321,206,166,107,50,0,13.01,10.31,2.22,0.47,5.32,11.39,21.63,13.88,11.19,7.21,3.37,0
"110010023012","Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000342",,,,,"11","001",,,"002301","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010023012","Block Group 2",,,,1626,105,69,15,25,174,176,418,180,209,161,64,30,6.46,4.24,0.92,1.54,10.7,10.82,25.71,11.07,12.85,9.9,3.94,1.85
"110010023021","Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000343",,,,,"11","001",,,"002302","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010023021","Block Group 1",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
"110010023022","Block Group 2, Census Tract 23.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000344",,,,,"11","001",,,"002302","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010023022","Block Group 2",,,,1065,18,50,57,29,143,297,198,116,80,31,42,4,1.69,4.69,5.35,2.72,13.43,27.89,18.59,10.89,7.51,2.91,3.94,0.38
"110010023023","Block Group 3, Census Tract 23.02, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000345",,,,,"11","001",,,"002302","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010023023","Block Group 3",,,,583,0,0,0,0,0,0,0,8,44,104,86,341,0,0,0,0,0,0,0,1.37,7.55,17.84,14.75,58.49
"110010024001","Block Group 1, Census Tract 24, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000346",,,,,"11","001",,,"002400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010024001","Block Group 1",,,,754,48,28,15,7,32,172,146,148,72,77,9,0,6.37,3.71,1.99,0.93,4.24,22.81,19.36,19.63,9.55,10.21,1.19,0
"110010024002","Block Group 2, Census Tract 24, District of Columbia, District of Columbia","ACSSF","dc","150","00","0000347",,,,,"11","001",,,"002400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US110010024002","Block Group 2",,,,1305,69,63,44,40,19,181,137,190,433,49,57,23,5.29,4.83,3.37,3.07,1.46,13.87,10.5,14.56,33.18,3.75,4.37,1.76
